,cos,distance,person1,person2,true
35,0.7386300900540507,0.5227398053789314,/data/datasets_for_train/valid_35/shanghai20/shanghai20_0009.png,/data/datasets_for_train/valid_35/shanghai20/shanghai20_0102.png,True
36,0.6497170180522178,0.7005659377805988,/data/datasets_for_train/valid_35/shanghai23/shanghai23_0004.png,/data/datasets_for_train/valid_35/shanghai23/shanghai23_0102.png,True
37,0.7181064018720208,0.5637872124057062,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0001.png,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0101.png,True
38,0.7449197008677537,0.5101605796877517,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0004.png,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0102.png,True
39,0.7629267394404808,0.4741465249462038,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0001.png,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0102.png,True
40,0.8169117520702321,0.3661764799818017,/data/datasets_for_train/valid_35/shanghai20/shanghai20_0010.png,/data/datasets_for_train/valid_35/shanghai20/shanghai20_0102.png,True
41,0.5917099131119098,0.8165802007920901,/data/datasets_for_train/valid_35/shanghai18/shanghai18_0001.png,/data/datasets_for_train/valid_35/shanghai18/shanghai18_0101.png,True
42,0.6155476756375001,0.7689046169184078,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0010.png,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0101.png,True
43,0.7702635869515287,0.4594727949487705,/data/datasets_for_train/valid_35/shanghai7/shanghai7_0002.png,/data/datasets_for_train/valid_35/shanghai7/shanghai7_0101.png,True
44,0.840649036336101,0.3187019215654262,/data/datasets_for_train/valid_35/shanghai25/shanghai25_0002.png,/data/datasets_for_train/valid_35/shanghai25/shanghai25_0101.png,True
45,0.685642735371529,0.628714525302364,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0002.png,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0102.png,True
46,0.7547844564588301,0.49043113357431345,/data/datasets_for_train/valid_35/shanghai7/shanghai7_0004.png,/data/datasets_for_train/valid_35/shanghai7/shanghai7_0102.png,True
47,0.6497787170143958,0.7004425539108464,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0008.png,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0102.png,True
48,0.6330270689138523,0.733945830689802,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0009.png,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0101.png,True
49,0.7253080468641241,0.5493838997394084,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0008.png,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0101.png,True
50,0.5917099131119098,0.8165802007920901,/data/datasets_for_train/valid_35/shanghai18/shanghai18_0001.png,/data/datasets_for_train/valid_35/shanghai18/shanghai18_0101.png,True
51,0.8018654319749691,0.3962691158400846,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0008.png,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0102.png,True
52,0.6899807905666512,0.6200384382076225,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0001.png,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0101.png,True
53,0.6684890566642656,0.6630219459110567,/data/datasets_for_train/valid_35/shanghai28/shanghai28_0007.png,/data/datasets_for_train/valid_35/shanghai28/shanghai28_0101.png,True
54,0.6155476756375001,0.7689046169184078,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0010.png,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0101.png,True
55,0.7181064018720208,0.5637872124057062,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0001.png,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0101.png,True
56,0.7147275951666527,0.5705448043686668,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0001.png,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0102.png,True
57,0.706801368868656,0.5863972125464528,/data/datasets_for_train/valid_35/shanghai14/shanghai14_0012.png,/data/datasets_for_train/valid_35/shanghai14/shanghai14_0101.png,True
58,0.7350167451274257,0.5299664987622104,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0007.png,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0101.png,True
59,0.8291326787403841,0.3417346581530454,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0004.png,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0101.png,True
60,0.8045843339099439,0.39083135001440594,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0001.png,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0102.png,True
61,0.8070104037993567,0.38597922787214217,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0003.png,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0102.png,True
62,0.7253080468641241,0.5493838997394084,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0008.png,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0101.png,True
63,0.7629267394404808,0.4741465249462038,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0001.png,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0102.png,True
64,0.6602779372458116,0.6794441970287759,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0014.png,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0101.png,True
65,0.685642735371529,0.628714525302364,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0002.png,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0102.png,True
66,0.8406490321258511,0.318701910788357,/data/datasets_for_train/valid_35/shanghai25/shanghai25_0002.png,/data/datasets_for_train/valid_35/shanghai25/shanghai25_0101.png,True
67,0.7429245712963769,0.5141508776530652,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0002.png,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0102.png,True
68,0.7102862942377163,0.5794273981406277,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0003.png,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0102.png,True
69,0.7368154834453332,0.526368996611942,/data/datasets_for_train/valid_35/shanghai22/shanghai22_0007.png,/data/datasets_for_train/valid_35/shanghai22/shanghai22_0102.png,True
70,0.6163103771758953,0.7673792654468743,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0002.png,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0101.png,True
71,0.6237574732596243,0.7524850272755201,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0001.png,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0101.png,True
72,0.6684890566642656,0.6630219459110567,/data/datasets_for_train/valid_35/shanghai28/shanghai28_0007.png,/data/datasets_for_train/valid_35/shanghai28/shanghai28_0101.png,True
73,0.6206131289522959,0.7587737522860705,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0011.png,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0101.png,True
74,0.7160594081060727,0.567881200218691,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0008.png,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0101.png,True
75,0.7493423748370684,0.5013152376619091,/data/datasets_for_train/valid_35/shanghai16/shanghai16_0004.png,/data/datasets_for_train/valid_35/shanghai16/shanghai16_0102.png,True
76,0.8002134646155489,0.3995730967967644,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0001.png,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0101.png,True
77,0.6985529381641045,0.602894188248553,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0002.png,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0101.png,True
78,0.7429245712963769,0.5141508776530652,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0002.png,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0102.png,True
79,0.7421299240857682,0.5157401995870476,/data/datasets_for_train/valid_35/shanghai10/shanghai10_0003.png,/data/datasets_for_train/valid_35/shanghai10/shanghai10_0102.png,True
80,0.7253080468641241,0.5493838997394084,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0008.png,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0101.png,True
81,0.7227583598826103,0.5544832952506398,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0007.png,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0101.png,True
82,0.6012720625788909,0.7974559010989561,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0009.png,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0101.png,True
83,0.7005520118471432,0.5988959851800437,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0009.png,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0102.png,True
84,0.6282787622073341,0.7434424432977542,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0009.png,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0102.png,True
85,0.8072045442767174,0.38559091587996286,/data/datasets_for_train/valid_35/shanghai16/shanghai16_0009.png,/data/datasets_for_train/valid_35/shanghai16/shanghai16_0102.png,True
86,0.8301618797891922,0.3396762212093357,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0008.png,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0102.png,True
87,0.8301618797891922,0.3396762212093357,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0008.png,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0102.png,True
88,0.8301618797891922,0.3396762212093357,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0008.png,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0102.png,True
89,0.7350167451274257,0.5299664987622104,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0007.png,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0101.png,True
90,0.6270001063039091,0.7459997229239643,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0007.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0101.png,True
91,0.7126390805948443,0.5747218416002555,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0001.png,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0101.png,True
92,0.7429245712963769,0.5141508776530652,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0002.png,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0102.png,True
93,0.6270001063039091,0.7459997229239643,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0007.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0101.png,True
94,0.6079525674416969,0.7840948071038976,/data/datasets_for_train/valid_35/shanghai13/shanghai13_0006.png,/data/datasets_for_train/valid_35/shanghai13/shanghai13_0101.png,True
95,0.8070104037993567,0.38597922787214217,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0003.png,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0102.png,True
96,0.7148461344124317,0.5703077575889791,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0003.png,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0101.png,True
97,0.7144567025474509,0.5710866168492799,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0002.png,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0102.png,True
98,0.6270001063039091,0.7459997229239643,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0007.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0101.png,True
99,0.584942894605697,0.8301142211414194,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0001.png,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0101.png,True
100,0.8180864308792684,0.36382712398143857,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0004.png,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0102.png,True
101,0.7398976878247041,0.5202046241666531,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0002.png,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0101.png,True
102,0.6206131289522959,0.7587737522860705,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0011.png,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0101.png,True
103,0.6206131289522959,0.7587737522860705,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0011.png,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0101.png,True
104,0.6521975837753072,0.6956048468633172,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0004.png,/data/datasets_for_train/valid_35/shanghai37/shanghai37_0101.png,True
105,0.5765411424930291,0.8469176700267508,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0001.png,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0102.png,True
106,0.6228359998606576,0.7543280157666389,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0007.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0102.png,True
107,0.6206131289522959,0.7587737522860705,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0011.png,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0101.png,True
108,0.5918765130831897,0.8162469908205163,/data/datasets_for_train/valid_35/shanghai5/shanghai5_0007.png,/data/datasets_for_train/valid_35/shanghai5/shanghai5_0102.png,True
109,0.8030898559129415,0.39382031453064725,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0010.png,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0102.png,True
110,0.6978081442699156,0.6043836386802475,/data/datasets_for_train/valid_35/shanghai13/shanghai13_0010.png,/data/datasets_for_train/valid_35/shanghai13/shanghai13_0101.png,True
111,0.7781051182396234,0.44378975547629984,/data/datasets_for_train/valid_35/shanghai16/shanghai16_0009.png,/data/datasets_for_train/valid_35/shanghai16/shanghai16_0101.png,True
112,0.8180864308792684,0.36382712398143857,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0004.png,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0102.png,True
113,0.5124240251733421,0.9751519038292132,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0011.png,/data/datasets_for_train/valid_35/shanghai17/shanghai17_0102.png,True
114,0.5765411424930291,0.8469176700267508,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0001.png,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0102.png,True
115,0.5849428950517208,0.8301143092520151,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0001.png,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0101.png,True
116,0.7081412443037015,0.5837174929511837,/data/datasets_for_train/valid_35/shanghai4/shanghai4_0002.png,/data/datasets_for_train/valid_35/shanghai4/shanghai4_0102.png,True
117,0.44531449896331565,1.1093710246039488,/data/datasets_for_train/valid_35/shanghai35/shanghai35_0008.png,/data/datasets_for_train/valid_35/shanghai35/shanghai35_0101.png,True
118,0.6899807905666512,0.6200384382076225,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0001.png,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0101.png,True
119,0.6080748956298822,0.783850158975331,/data/datasets_for_train/valid_35/shanghai5/shanghai5_0007.png,/data/datasets_for_train/valid_35/shanghai5/shanghai5_0101.png,True
120,0.6938562760307558,0.6122874201189332,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0002.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0101.png,True
121,0.5873125956152786,0.8253748793462088,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0003.png,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0102.png,True
122,0.772804023108379,0.45439193912449116,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0008.png,/data/datasets_for_train/valid_35/shanghai6/shanghai6_0102.png,True
123,0.6228359998606576,0.7543280157666389,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0007.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0102.png,True
124,0.570201964475063,0.8595960704614362,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0009.png,/data/datasets_for_train/valid_35/shanghai1/shanghai1_0102.png,True
125,0.6282787622073341,0.7434424432977542,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0009.png,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0102.png,True
126,0.711389441480976,0.5772211013288602,/data/datasets_for_train/valid_35/shanghai11/shanghai11_0012.png,/data/datasets_for_train/valid_35/shanghai11/shanghai11_0102.png,True
127,0.7053347940742124,0.5893304030181001,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0001.png,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0102.png,True
128,0.7005520118471432,0.5988959851800437,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0009.png,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0102.png,True
129,0.6497787170143958,0.7004425539108464,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0008.png,/data/datasets_for_train/valid_35/shanghai8/shanghai8_0102.png,True
130,0.5700018383017629,0.8599963387285954,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0001.png,/data/datasets_for_train/valid_35/shanghai3/shanghai3_0102.png,True
131,0.8002134646155489,0.3995730967967644,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0001.png,/data/datasets_for_train/valid_35/shanghai21/shanghai21_0101.png,True
132,0.6012720625788909,0.7974559010989561,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0009.png,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0101.png,True
133,0.8573609184491012,0.2852781740827274,/data/datasets_for_train/valid_35/shanghai34/shanghai34_0015.png,/data/datasets_for_train/valid_35/shanghai34/shanghai34_0102.png,True
134,0.7702863570863974,0.45942729428922463,/data/datasets_for_train/valid_35/shanghai7/shanghai7_0004.png,/data/datasets_for_train/valid_35/shanghai7/shanghai7_0101.png,True
135,0.6746063522339163,0.6507873248224463,/data/datasets_for_train/valid_35/shanghai27/shanghai27_0005.png,/data/datasets_for_train/valid_35/shanghai27/shanghai27_0102.png,True
136,0.8169117520702321,0.3661764799818017,/data/datasets_for_train/valid_35/shanghai20/shanghai20_0010.png,/data/datasets_for_train/valid_35/shanghai20/shanghai20_0102.png,True
137,0.817900058389132,0.3641998716581015,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0008.png,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0101.png,True
138,0.718946912199359,0.5621061605016302,/data/datasets_for_train/valid_35/shanghai11/shanghai11_0012.png,/data/datasets_for_train/valid_35/shanghai11/shanghai11_0101.png,True
139,0.5935058815655025,0.8129882467669814,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0002.png,/data/datasets_for_train/valid_35/shanghai2/shanghai2_0102.png,True
140,0.6916215553317298,0.616756945759964,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0006.png,/data/datasets_for_train/valid_35/shanghai15/shanghai15_0102.png,True
141,0.7147275951666527,0.5705448043686668,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0001.png,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0102.png,True
142,0.7297163674990723,0.5405672476532681,/data/datasets_for_train/valid_35/shanghai13/shanghai13_0006.png,/data/datasets_for_train/valid_35/shanghai13/shanghai13_0102.png,True
143,0.7783622530342595,0.44327551566757845,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0002.png,/data/datasets_for_train/valid_35/shanghai33/shanghai33_0102.png,True
144,0.2966845874138091,1.4066308031328436,/data/datasets_for_train/valid_35/shanghai35/shanghai35_0002.png,/data/datasets_for_train/valid_35/shanghai35/shanghai35_0102.png,True
145,0.7629267394404808,0.4741465249462038,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0001.png,/data/datasets_for_train/valid_35/shanghai32/shanghai32_0102.png,True
146,0.35952675878755097,1.2809464632259377,/data/datasets_for_train/valid_35/shanghai5/shanghai5_0008.png,/data/datasets_for_train/valid_35/shanghai5/shanghai5_0102.png,True
147,0.7393107471800409,0.5213785182221995,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0010.png,/data/datasets_for_train/valid_35/shanghai24/shanghai24_0101.png,True
148,0.6012720625788909,0.7974559010989561,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0009.png,/data/datasets_for_train/valid_35/shanghai26/shanghai26_0101.png,True
149,0.840649036336101,0.3187019215654262,/data/datasets_for_train/valid_35/shanghai25/shanghai25_0002.png,/data/datasets_for_train/valid_35/shanghai25/shanghai25_0101.png,True
150,0.7144567025474509,0.5710866168492799,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0002.png,/data/datasets_for_train/valid_35/shanghai9/shanghai9_0102.png,True
151,0.7147275951666527,0.5705448043686668,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0001.png,/data/datasets_for_train/valid_35/shanghai29/shanghai29_0102.png,True
152,0.7084510796760595,0.583097815884867,/data/datasets_for_train/valid_35/shanghai14/shanghai14_0012.png,/data/datasets_for_train/valid_35/shanghai14/shanghai14_0102.png,True
153,0.718946912199359,0.5621061605016302,/data/datasets_for_train/valid_35/shanghai11/shanghai11_0012.png,/data/datasets_for_train/valid_35/shanghai11/shanghai11_0101.png,True
154,0.8180864308792684,0.36382712398143857,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0004.png,/data/datasets_for_train/valid_35/shanghai36/shanghai36_0102.png,True
155,0.6783959243516352,0.6432081350171117,/data/datasets_for_train/valid_35/shanghai23/shanghai23_0004.png,/data/datasets_for_train/valid_35/shanghai23/shanghai23_0101.png,True
156,0.6070363971613871,0.7859271912353067,/data/datasets_for_train/valid_35/shanghai4/shanghai4_0001.png,/data/datasets_for_train/valid_35/shanghai4/shanghai4_0101.png,True
157,0.8018654319749691,0.3962691158400846,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0008.png,/data/datasets_for_train/valid_35/shanghai12/shanghai12_0102.png,True
158,0.6270001063039091,0.7459997229239643,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0007.png,/data/datasets_for_train/valid_35/shanghai31/shanghai31_0101.png,True
